repository_id,video_id,video_name,video_url,channel_name,published_date,revenue_month,view_count,revenue_amount,views_growth_pct,revenue_growth_pct
04e7a05fcd89ab0bb94dd98410bde0a7,ZpryQ1uNejc,Elimina Energía Negativa • Limpieza del Aura y Sanación Profunda de la Energía Femenina,https://www.youtube.com/watch?v=ZpryQ1uNejc,AFRO WAVES,2026-03-01,2026-07-01,3.00000000000000000000,0.00900000000000000000,-62.5,-84.7
04e7a05fcd89ab0bb94dd98410bde0a7,ZpryQ1uNejc,Elimina Energía Negativa • Limpieza del Aura y Sanación Profunda de la Energía Femenina,https://www.youtube.com/watch?v=ZpryQ1uNejc,AFRO WAVES,2026-03-01,2026-06-01,8.00000000000000000000,0.05900000000000000000,-27.3,-35.9
04e7a05fcd89ab0bb94dd98410bde0a7,ZpryQ1uNejc,Elimina Energía Negativa • Limpieza del Aura y Sanación Profunda de la Energía Femenina,https://www.youtube.com/watch?v=ZpryQ1uNejc,AFRO WAVES,2026-03-01,2026-05-01,11.00000000000000000000,0.09200000000000000000,-35.3,
04e7a05fcd89ab0bb94dd98410bde0a7,ZpryQ1uNejc,Elimina Energía Negativa • Limpieza del Aura y Sanación Profunda de la Energía Femenina,https://www.youtube.com/watch?v=ZpryQ1uNejc,AFRO WAVES,2026-03-01,2026-04-01,17.00000000000000000000,0,-88.4,
04e7a05fcd89ab0bb94dd98410bde0a7,ZpryQ1uNejc,Elimina Energía Negativa • Limpieza del Aura y Sanación Profunda de la Energía Femenina,https://www.youtube.com/watch?v=ZpryQ1uNejc,AFRO WAVES,2026-03-01,2026-03-01,147.00000000000000000000,0,212.8,
04e7a05fcd89ab0bb94dd98410bde0a7,ZpryQ1uNejc,Elimina Energía Negativa • Limpieza del Aura y Sanación Profunda de la Energía Femenina,https://www.youtube.com/watch?v=ZpryQ1uNejc,AFRO WAVES,2026-03-01,2026-02-01,47.0000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,J_qOVy2GIA4,432Hz Healing Sleep – Calm the Nervous System & Release Mental Tension,https://www.youtube.com/watch?v=J_qOVy2GIA4,Alpha Brain,2025-12-15,2025-12-01,3.90000000000000000000,0.03380000000000000000,,
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2026-05-01,3.00000000000000000000,0,0.0,
04e7a05fcd89ab0bb94dd98410bde0a7,sVauChvmVdw,"Deep Sleep Music | 528hz Whole Body Healing Frequency, Melatonin Release, Stop Overthinking #4",https://www.youtube.com/watch?v=sVauChvmVdw,Brainwave Sound,2025-12-15,2026-05-01,1.00000000000000000000,0,-80.0,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,sVauChvmVdw,"Deep Sleep Music | 528hz Whole Body Healing Frequency, Melatonin Release, Stop Overthinking #4",https://www.youtube.com/watch?v=sVauChvmVdw,Brainwave Sound,2025-12-15,2026-04-01,5.00000000000000000000,0.00100000000000000000,-68.8,-99.6
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2026-04-01,3.00000000000000000000,0,50.0,
04e7a05fcd89ab0bb94dd98410bde0a7,sVauChvmVdw,"Deep Sleep Music | 528hz Whole Body Healing Frequency, Melatonin Release, Stop Overthinking #4",https://www.youtube.com/watch?v=sVauChvmVdw,Brainwave Sound,2025-12-15,2026-03-01,16.00000000000000000000,0.22600000000000000000,-44.8,7433.3
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2026-03-01,2.00000000000000000000,0,100.0,
04e7a05fcd89ab0bb94dd98410bde0a7,sVauChvmVdw,"Deep Sleep Music | 528hz Whole Body Healing Frequency, Melatonin Release, Stop Overthinking #4",https://www.youtube.com/watch?v=sVauChvmVdw,Brainwave Sound,2025-12-15,2026-02-01,29.00000000000000000000,0.00300000000000000000,141.7,0.0
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2026-02-01,1.00000000000000000000,0,-66.7,
04e7a05fcd89ab0bb94dd98410bde0a7,sVauChvmVdw,"Deep Sleep Music | 528hz Whole Body Healing Frequency, Melatonin Release, Stop Overthinking #4",https://www.youtube.com/watch?v=sVauChvmVdw,Brainwave Sound,2025-12-15,2026-01-01,12.00000000000000000000,0.00300000000000000000,-95.4,-99.9
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2026-01-01,3.00000000000000000000,0,-25.0,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,sVauChvmVdw,"Deep Sleep Music | 528hz Whole Body Healing Frequency, Melatonin Release, Stop Overthinking #4",https://www.youtube.com/watch?v=sVauChvmVdw,Brainwave Sound,2025-12-15,2025-12-01,261.00000000000000000000,2.25500000000000000000,,
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-12-01,4.00000000000000000000,0.00600000000000000000,-33.3,
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-11-01,6.00000000000000000000,0,0.0,
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-10-01,6.00000000000000000000,0,-50.0,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-09-01,12.00000000000000000000,0.00900000000000000000,0.0,125.0
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-08-01,12.00000000000000000000,0.00400000000000000000,-25.0,-50.0
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-07-01,16.00000000000000000000,0.00800000000000000000,-20.0,-70.4
04e7a05fcd89ab0bb94dd98410bde0a7,nsIXHoazHZ8,Peace is when the storm pauses at your doorstep - Relaxing on a rainy night,https://www.youtube.com/watch?v=nsIXHoazHZ8,Brainwave Sound,2025-05-16,2025-06-01,20.00000000000000000000,0.02700000000000000000,,
04e7a05fcd89ab0bb94dd98410bde0a7,QzVJNaicolg,Amazing Jellyfish Aquarium - Healing of Stress and Depressive States • Remove Insomnia Forever #11,https://www.youtube.com/watch?v=QzVJNaicolg,Calm Dreaming,2026-06-18,2026-08-01,464.00000000000000000000,6.786000000000000000000000,51.6,119.8
04e7a05fcd89ab0bb94dd98410bde0a7,4CTKARzl2gk,Jellyfish Aquarium • Sleep Therapy for Mind & Body • Gentle Ocean Tones to Ease Anxiety #29,https://www.youtube.com/watch?v=4CTKARzl2gk,Calm Dreaming,2026-06-11,2026-08-01,12.00000000000000000000,0.23200000000000000000,-89.8,-82.4
04e7a05fcd89ab0bb94dd98410bde0a7,QzVJNaicolg,Amazing Jellyfish Aquarium - Healing of Stress and Depressive States • Remove Insomnia Forever #11,https://www.youtube.com/watch?v=QzVJNaicolg,Calm Dreaming,2026-06-18,2026-07-01,306.00000000000000000000,3.087000000000000000000000,-94.3,-95.7
04e7a05fcd89ab0bb94dd98410bde0a7,4CTKARzl2gk,Jellyfish Aquarium • Sleep Therapy for Mind & Body • Gentle Ocean Tones to Ease Anxiety #29,https://www.youtube.com/watch?v=4CTKARzl2gk,Calm Dreaming,2026-06-11,2026-07-01,118.00000000000000000000,1.317000000000000000000000,-98.0,-98.4
04e7a05fcd89ab0bb94dd98410bde0a7,4CTKARzl2gk,Jellyfish Aquarium • Sleep Therapy for Mind & Body • Gentle Ocean Tones to Ease Anxiety #29,https://www.youtube.com/watch?v=4CTKARzl2gk,Calm Dreaming,2026-06-11,2026-06-01,5772.00000000000000000000,81.021000000000000000000000,,
04e7a05fcd89ab0bb94dd98410bde0a7,QzVJNaicolg,Amazing Jellyfish Aquarium - Healing of Stress and Depressive States • Remove Insomnia Forever #11,https://www.youtube.com/watch?v=QzVJNaicolg,Calm Dreaming,2026-06-18,2026-06-01,5373.00000000000000000000,72.412000000000000000000000,,
04e7a05fcd89ab0bb94dd98410bde0a7,pW31tcmaNUY,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=pW31tcmaNUY,Daily Positive Melody,2025-07-18,2026-08-01,2.00000000000000000000,0.06100000000000000000,-98.1,-83.7
04e7a05fcd89ab0bb94dd98410bde0a7,DaR2F_WTVqI,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=DaR2F_WTVqI,Daily Positive Melody,2025-10-01,2026-08-01,18.00000000000000000000,0.007000000000000000000000,-57.1,-84.8
04e7a05fcd89ab0bb94dd98410bde0a7,FYP8GYpzMI4,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=FYP8GYpzMI4,Daily Positive Melody,2025-09-02,2026-08-01,3.00000000000000000000,0.00600000000000000000,0.0,
04e7a05fcd89ab0bb94dd98410bde0a7,4ecL_HxTAHo,"Un Milagro De Amor Sucederá, Él Estará Contigo ❤️ El Amor Verdadero También Te Está Buscando - 528Hz",https://www.youtube.com/watch?v=4ecL_HxTAHo,Daily Positive Melody,2025-08-23,2026-08-01,1.00000000000000000000,0,-66.7,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,ixF6rxkU-9o,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=ixF6rxkU-9o,Daily Positive Melody,2025-08-20,2026-08-01,2.00000000000000000000,0,-33.3,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,mKUMRygPBng,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=mKUMRygPBng,Daily Positive Melody,2025-10-06,2026-08-01,2.00000000000000000000,0,-66.7,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,oOi08uMuxGs,"Atraer Amor  🧡 Aumentar La Energía Positiva, Atraer Amor Mientras Duermes Y Despierta Feliz, 528Hz",https://www.youtube.com/watch?v=oOi08uMuxGs,Daily Positive Melody,2025-10-10,2026-08-01,1.00000000000000000000,0,-50.0,
04e7a05fcd89ab0bb94dd98410bde0a7,pW31tcmaNUY,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=pW31tcmaNUY,Daily Positive Melody,2025-07-18,2026-07-01,105.00000000000000000000,0.374000000000000000000000,56.7,32.2
04e7a05fcd89ab0bb94dd98410bde0a7,DaR2F_WTVqI,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=DaR2F_WTVqI,Daily Positive Melody,2025-10-01,2026-07-01,42.00000000000000000000,0.046000000000000000000000,-41.7,-77.7
04e7a05fcd89ab0bb94dd98410bde0a7,mKUMRygPBng,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=mKUMRygPBng,Daily Positive Melody,2025-10-06,2026-07-01,6.00000000000000000000,0.011000000000000000000000,-80.6,-90.7
04e7a05fcd89ab0bb94dd98410bde0a7,4ecL_HxTAHo,"Un Milagro De Amor Sucederá, Él Estará Contigo ❤️ El Amor Verdadero También Te Está Buscando - 528Hz",https://www.youtube.com/watch?v=4ecL_HxTAHo,Daily Positive Melody,2025-08-23,2026-07-01,3.00000000000000000000,0.005000000000000000000000,200.0,
04e7a05fcd89ab0bb94dd98410bde0a7,ixF6rxkU-9o,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=ixF6rxkU-9o,Daily Positive Melody,2025-08-20,2026-07-01,3.00000000000000000000,0.00300000000000000000,-62.5,-92.9
04e7a05fcd89ab0bb94dd98410bde0a7,oOi08uMuxGs,"Atraer Amor  🧡 Aumentar La Energía Positiva, Atraer Amor Mientras Duermes Y Despierta Feliz, 528Hz",https://www.youtube.com/watch?v=oOi08uMuxGs,Daily Positive Melody,2025-10-10,2026-07-01,2.00000000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,d6qBSYovRuM,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=d6qBSYovRuM,Daily Positive Melody,2025-08-07,2026-07-01,1.00000000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,FYP8GYpzMI4,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=FYP8GYpzMI4,Daily Positive Melody,2025-09-02,2026-07-01,3.00000000000000000000,0,-62.5,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,HJfVsT3tatU,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente -Ondas Alfa,https://www.youtube.com/watch?v=HJfVsT3tatU,Daily Positive Melody,2025-07-08,2026-07-01,1.00000000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,ILD6TiE1a08,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=ILD6TiE1a08,Daily Positive Melody,2025-07-06,2026-07-01,1.00000000000000000000,0,-50.0,
04e7a05fcd89ab0bb94dd98410bde0a7,pW31tcmaNUY,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=pW31tcmaNUY,Daily Positive Melody,2025-07-18,2026-06-01,67.00000000000000000000,0.283000000000000000000000,644.4,1668.8
04e7a05fcd89ab0bb94dd98410bde0a7,DaR2F_WTVqI,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=DaR2F_WTVqI,Daily Positive Melody,2025-10-01,2026-06-01,72.00000000000000000000,0.206000000000000000000000,0.0,82.3
04e7a05fcd89ab0bb94dd98410bde0a7,mKUMRygPBng,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=mKUMRygPBng,Daily Positive Melody,2025-10-06,2026-06-01,31.00000000000000000000,0.11800000000000000000,63.2,-4.8
04e7a05fcd89ab0bb94dd98410bde0a7,ixF6rxkU-9o,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=ixF6rxkU-9o,Daily Positive Melody,2025-08-20,2026-06-01,8.00000000000000000000,0.042000000000000000000000,-11.1,-22.2
04e7a05fcd89ab0bb94dd98410bde0a7,FYP8GYpzMI4,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=FYP8GYpzMI4,Daily Positive Melody,2025-09-02,2026-06-01,8.00000000000000000000,0.01200000000000000000,14.3,-88.2
04e7a05fcd89ab0bb94dd98410bde0a7,HJfVsT3tatU,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente -Ondas Alfa,https://www.youtube.com/watch?v=HJfVsT3tatU,Daily Positive Melody,2025-07-08,2026-06-01,0,0,-100.0,
04e7a05fcd89ab0bb94dd98410bde0a7,ILD6TiE1a08,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=ILD6TiE1a08,Daily Positive Melody,2025-07-06,2026-06-01,2.00000000000000000000,0,100.0,
04e7a05fcd89ab0bb94dd98410bde0a7,4ecL_HxTAHo,"Un Milagro De Amor Sucederá, Él Estará Contigo ❤️ El Amor Verdadero También Te Está Buscando - 528Hz",https://www.youtube.com/watch?v=4ecL_HxTAHo,Daily Positive Melody,2025-08-23,2026-06-01,1.00000000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,d6qBSYovRuM,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=d6qBSYovRuM,Daily Positive Melody,2025-08-07,2026-06-01,0,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,oOi08uMuxGs,"Atraer Amor  🧡 Aumentar La Energía Positiva, Atraer Amor Mientras Duermes Y Despierta Feliz, 528Hz",https://www.youtube.com/watch?v=oOi08uMuxGs,Daily Positive Melody,2025-10-10,2026-06-01,0,0,-100.0,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,u7dli8_ZKEs,The Person You Like Will Come & Go Crazy Over You ❤️ Works Even When Away + Subliminal Affirmations,https://www.youtube.com/watch?v=u7dli8_ZKEs,Daily Positive Melody,2025-03-23,2026-06-01,0,0,-100.0,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,mKUMRygPBng,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=mKUMRygPBng,Daily Positive Melody,2025-10-06,2026-05-01,19.00000000000000000000,0.12400000000000000000,90.0,6100.0
04e7a05fcd89ab0bb94dd98410bde0a7,DaR2F_WTVqI,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=DaR2F_WTVqI,Daily Positive Melody,2025-10-01,2026-05-01,72.00000000000000000000,0.113000000000000000000000,-28.0,-72.0
04e7a05fcd89ab0bb94dd98410bde0a7,FYP8GYpzMI4,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=FYP8GYpzMI4,Daily Positive Melody,2025-09-02,2026-05-01,7.00000000000000000000,0.10200000000000000000,-56.3,148.8
04e7a05fcd89ab0bb94dd98410bde0a7,ixF6rxkU-9o,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=ixF6rxkU-9o,Daily Positive Melody,2025-08-20,2026-05-01,9.00000000000000000000,0.05400000000000000000,80.0,671.4
04e7a05fcd89ab0bb94dd98410bde0a7,u7dli8_ZKEs,The Person You Like Will Come & Go Crazy Over You ❤️ Works Even When Away + Subliminal Affirmations,https://www.youtube.com/watch?v=u7dli8_ZKEs,Daily Positive Melody,2025-03-23,2026-05-01,5.00000000000000000000,0.03300000000000000000,,1000.0
04e7a05fcd89ab0bb94dd98410bde0a7,pW31tcmaNUY,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=pW31tcmaNUY,Daily Positive Melody,2025-07-18,2026-05-01,9.00000000000000000000,0.01600000000000000000,-57.1,-87.1
04e7a05fcd89ab0bb94dd98410bde0a7,oOi08uMuxGs,"Atraer Amor  🧡 Aumentar La Energía Positiva, Atraer Amor Mientras Duermes Y Despierta Feliz, 528Hz",https://www.youtube.com/watch?v=oOi08uMuxGs,Daily Positive Melody,2025-10-10,2026-05-01,6.00000000000000000000,0.01300000000000000000,200.0,
04e7a05fcd89ab0bb94dd98410bde0a7,d6qBSYovRuM,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=d6qBSYovRuM,Daily Positive Melody,2025-08-07,2026-05-01,0,0,-100.0,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,4ecL_HxTAHo,"Un Milagro De Amor Sucederá, Él Estará Contigo ❤️ El Amor Verdadero También Te Está Buscando - 528Hz",https://www.youtube.com/watch?v=4ecL_HxTAHo,Daily Positive Melody,2025-08-23,2026-05-01,0,0,-100.0,
04e7a05fcd89ab0bb94dd98410bde0a7,ILD6TiE1a08,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=ILD6TiE1a08,Daily Positive Melody,2025-07-06,2026-05-01,1.00000000000000000000,0,-66.7,-100.0
04e7a05fcd89ab0bb94dd98410bde0a7,HJfVsT3tatU,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente -Ondas Alfa,https://www.youtube.com/watch?v=HJfVsT3tatU,Daily Positive Melody,2025-07-08,2026-05-01,1.00000000000000000000,0,0.0,
04e7a05fcd89ab0bb94dd98410bde0a7,DaR2F_WTVqI,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=DaR2F_WTVqI,Daily Positive Melody,2025-10-01,2026-04-01,100.00000000000000000000,0.404000000000000000000000,-4.8,20.6
04e7a05fcd89ab0bb94dd98410bde0a7,d6qBSYovRuM,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=d6qBSYovRuM,Daily Positive Melody,2025-08-07,2026-04-01,2.00000000000000000000,0.13900000000000000000,-33.3,13800.0
04e7a05fcd89ab0bb94dd98410bde0a7,pW31tcmaNUY,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=pW31tcmaNUY,Daily Positive Melody,2025-07-18,2026-04-01,21.00000000000000000000,0.12400000000000000000,-69.1,129.6
04e7a05fcd89ab0bb94dd98410bde0a7,FYP8GYpzMI4,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=FYP8GYpzMI4,Daily Positive Melody,2025-09-02,2026-04-01,16.00000000000000000000,0.04100000000000000000,77.8,-39.7
04e7a05fcd89ab0bb94dd98410bde0a7,ixF6rxkU-9o,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=ixF6rxkU-9o,Daily Positive Melody,2025-08-20,2026-04-01,5.00000000000000000000,0.00700000000000000000,-54.5,-75.9
04e7a05fcd89ab0bb94dd98410bde0a7,u7dli8_ZKEs,The Person You Like Will Come & Go Crazy Over You ❤️ Works Even When Away + Subliminal Affirmations,https://www.youtube.com/watch?v=u7dli8_ZKEs,Daily Positive Melody,2025-03-23,2026-04-01,0,0.00300000000000000000,-100.0,
04e7a05fcd89ab0bb94dd98410bde0a7,mKUMRygPBng,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=mKUMRygPBng,Daily Positive Melody,2025-10-06,2026-04-01,10.00000000000000000000,0.00200000000000000000,11.1,-95.8
04e7a05fcd89ab0bb94dd98410bde0a7,ILD6TiE1a08,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=ILD6TiE1a08,Daily Positive Melody,2025-07-06,2026-04-01,3.00000000000000000000,0.001000000000000000000000,0.0,
04e7a05fcd89ab0bb94dd98410bde0a7,HJfVsT3tatU,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente -Ondas Alfa,https://www.youtube.com/watch?v=HJfVsT3tatU,Daily Positive Melody,2025-07-08,2026-04-01,1.00000000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,4ecL_HxTAHo,"Un Milagro De Amor Sucederá, Él Estará Contigo ❤️ El Amor Verdadero También Te Está Buscando - 528Hz",https://www.youtube.com/watch?v=4ecL_HxTAHo,Daily Positive Melody,2025-08-23,2026-04-01,1.00000000000000000000,0,-50.0,
04e7a05fcd89ab0bb94dd98410bde0a7,oOi08uMuxGs,"Atraer Amor  🧡 Aumentar La Energía Positiva, Atraer Amor Mientras Duermes Y Despierta Feliz, 528Hz",https://www.youtube.com/watch?v=oOi08uMuxGs,Daily Positive Melody,2025-10-10,2026-04-01,2.00000000000000000000,0,,
04e7a05fcd89ab0bb94dd98410bde0a7,DaR2F_WTVqI,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=DaR2F_WTVqI,Daily Positive Melody,2025-10-01,2026-03-01,105.00000000000000000000,0.335000000000000000000000,-0.9,61.1
04e7a05fcd89ab0bb94dd98410bde0a7,FYP8GYpzMI4,"En solo 3 minutos, sucederán milagros 💖 La persona que amas vendrá a ti y se quedará contigo",https://www.youtube.com/watch?v=FYP8GYpzMI4,Daily Positive Melody,2025-09-02,2026-03-01,9.00000000000000000000,0.06800000000000000000,-10.0,750.0
04e7a05fcd89ab0bb94dd98410bde0a7,pW31tcmaNUY,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=pW31tcmaNUY,Daily Positive Melody,2025-07-18,2026-03-01,68.00000000000000000000,0.05400000000000000000,161.5,31.7
04e7a05fcd89ab0bb94dd98410bde0a7,mKUMRygPBng,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=mKUMRygPBng,Daily Positive Melody,2025-10-06,2026-03-01,9.00000000000000000000,0.048000000000000000000000,-89.2,-31.4
04e7a05fcd89ab0bb94dd98410bde0a7,ixF6rxkU-9o,La Persona Que Te Gusta Vendrá A Ti En 5 Minutos ❤️ El Sonido Atrae El Amor Rápidamente - Ondas Alfa,https://www.youtube.com/watch?v=ixF6rxkU-9o,Daily Positive Melody,2025-08-20,2026-03-01,11.00000000000000000000,0.02900000000000000000,-8.3,480.0
04e7a05fcd89ab0bb94dd98410bde0a7,d6qBSYovRuM,"Tú y esa persona son los elegidos para estar juntos💞esta música los conectará a ambos, 432 + 528Hz",https://www.youtube.com/watch?v=d6qBSYovRuM,Daily Positive Melody,2025-08-07,2026-03-01,3.00000000000000000000,0.001000000000000000000000,50.0,0.0
04e7a05fcd89ab0bb94dd98410bde0a7,oOi08uMuxGs,"Atraer Amor  🧡 Aumentar La Energía Positiva, Atraer Amor Mientras Duermes Y Despierta Feliz, 528Hz",https://www.youtube.com/watch?v=oOi08uMuxGs,Daily Positive Melody,2025-10-10,2026-03-01,0,0,-100.0,-100.0
