hg_stock_id
HGFA30A6CBBFC32E4CE0ACDA27D8F02A37FF
HGFA23A712386DB64341AAFEFFC3FA0B62E7
HGFAF734F332791C40A98A230A6C795ED37B
HGFAE20DEE6A5A714A588945DF830D9D6643
HGFAFBC01BB628E848AE8E2202526E396D9D
HGFACC50175AD0484E1AB9813A3C0413B6FA
HGFAF9982DAAEC844F37A6E428CCF136D1B2
HGFAAE047697BD9E42058E5C9758C7CFB611
HGFA1D2CF7AD14A244A995F0F7747CDB0FF3
HGFACA53FBE1669E431594A6431BED00F20F
HGFAB9F331E372BD43C99DB606709043B1D6
HGFACF27A5C3035B40D3915D99E5E8696EFB
HGFA4ECE07A9F540472186627CB8FE821A31
HGFA52B631657D2D417191B206E067B6D92E
HGFAFCB8708085B74265BC518E5C05771538
HGFABED0704A7FA547E68AA3B5A9A6E0BA8E
HGFA9C48FEC29875404EA9624D8459673ECF
HGFA67CAD5F804DE421DB2706D18B6192FD9
HGFAF4B9B8B361274475B1C8423782269E5D
HGFAE8F1A9AB71664DE8BE5F7836ABBC30B0
HGFA0D1BA7181DF544418F104FDF74FF5F39
HGFA7D9A995E90E34E42A43CCD6891FA8DE2
HGFA5B1829DC2B7D48AA82069F1DD0880202
HGFA97C4F3FD1047488E9738EA163F86C6CD
HGFA799F98EBA2674E2EA8A5BC098C37B072
HGFA0EDB2652F0D94DEA84433FFDC05318A1
HGFAE9F56EB91610473FAD594EB658B9F215
HGFA19CB1B5E277C43B3A88FA853A355FBAA
HGFA4CC0FC404DD04F3484DC049DB41F2211
HGFAC4C9B4C11BFE45999980F4EEEA5AD629
HGFA407E309124264000BC82A8A35090C5D1
HGFA7CFC62460B9B4A65A09A50444BEF2903
HGFA80793297F2D6489388014BC5A9C02CA5
HGFA77E2D423791E451AA2A4A7A6C651E08A
HGFA68713E2B9C0846ABB0431D6F1ED9B0BD
HGFA1DCB7F217052492783A7659E46C06D99
HGFAAFC560316FAF45D8A56C82896E21973D
HGFA3C9EAC966F144908873089609446B54A
HGFACE066A1E67284B848D325C58881E7058
HGFA8CC7352E93184BC2B3B2B9834F07D091
HGFA955BFF5225694FF8A34B50E079AF41F5
HGFA806A503BD7274F8AAF6C5FAED1219CE8
HGFA80686DDDAD1D4396B1C83ABC6397273F
HGFA95F033BF84214FC3915E21773AAB2004
HGFA640338C05AC34DCB92E1745462A32222
HGFA6BC775316C8A464B8CA80853601ECA9D
HGFA58853257DF4C4F3389E26DFE31BEDF6A
HGFA39EAB01E7946466BB51A3EF24B624448
HGFAC356C96E6FC9451BBC9C1F8898EA7940
HGFA1F23C8C69D244D47BEBE14D6789917C5
HGFAEEF0526CC1AA4FE6AD4DB764BF53B492
HGFA20935245744B4A76B86A086CB848E45B
HGFA8A4F5CAEBB2E4539A6973308D2EFA1F7
HGFAE1B7312D556E41A7BBA92AE697C11127
HGFA5423AD6DB3914136B76F35AA5629D184
HGFA3AB109DC7EF74CE9AF805FB6A147661C
HGFA26C328652B5F4DD180BF88B27C6E6532
HGFA5A88879E610B4010807DDA99E1CAD703
HGFA6BE8AAD92C5B463C828D87A077F69438
HGFA321298571BEF4E3CB84E79A4ED2DF6A9
HGFACB088102C73E402997913EF0D375243A
HGFA1BAEFEA72F444A629CD5A3EB7E3AD64D
HGFAE7E0A5C9BABC42DDBA73BB124C77F899
HGFA65E1015DEBAB43B78FBA3DA899371016
HGFAC45C9928ADF944B999E6D21CDB036EDB
HGFA8E7B49E5F4F2422FBFFE60FBF1A45CA1
HGFA3FC5EDE0F9C64ADBB2EA2B4B133D97E1
HGFAA3B6EB25BABA4945844500B110461E7A
HGFA4E926B20B76C4A06A3E34755182B47FA
HGFA7834C023055C47AB8A1D657555674B8A
HGFAD917A31F7CCD49EBB8B9AC23038F8200
HGFADB3724D2C65E4978B27DAE15EF9C9E13
HGFAD72837D1A9EC4BF4A55EA661A1B27AC3
HGFAFCABCCBC364E434098AB811AC4DFBE33
HGFA4E9FF4C8AA3C4E83AE7D6FFCBEE8DB5D
HGFA4C85751E70084D0B99DBF9FA6E022CEA
