hg_stock_id,video_id
HGFABA0593B3FFE84AF6AB8E022595EC8DF6,6pH3DsKEOX8
HGFAEF9BC48ADF1A4EA597D79E0A2818C738,IQsv9uAPLYo
HGFA39DAF9DC2BE24A09963CC1054E1B04F8,9A-2ny64tnk
HGFAD8C6A653696B4A0A83E5E7C8624E932B,IIRDKq51nR8
HGFAD91EDAD8DB334FB2B7490878FF783EDC,-FU1TojNFiE
HGFA04714260478849C5932ABE6ADAEC767E,Q0vbEpE3p7o
HGFA436FE36DA97849BDB646C3927B9AAFB0,HfRU7IWU4n0
HGFA5C13F7A2EE094DA8ABBD5A4FAB2F1EF3,PKDU5a_VW2o
HGFAA71E84183AF04D3C9341DF3EB1EAD992,2wU4w6ZF8nM
HGFA156A3391316044FA803F3CFF31B46062,T4dofuZ5xRg
HGFA19706D150D964363AF1C74ABBED90BC6,DbaeKnT2zv0
HGFAF1772E93D8A343E1A0053486A35623EC,IGQl_SdE2vs
HGFA84355867F7E74256AF1503E238729656,GvPxcbAyaxw
HGFAC52329C9C2484A81BE35CD4F33DA55E0,6NNQsmxX4UA
HGFA4C3EF4D4E27E42D5B31572015E65C1C2,5nKiVwqgO38
HGFA8D07AD827CCB4DE38198640E582B7664,LLMK-SC7JaU
HGFA147035EBE4FA4DFA853756A5007DE7F1,PsUa24vFg50
HGFAFFEC0D65997E4E7FB00A824DEAEC5A4D,VS_hE73yMPI
HGFA6E59E749C5094FE3B71D082AA39E24EA,7BUMVhd5Rnw
HGFAC2DD8D5B9E5A4A1EBEFE80637790F4AB,8Xnn-qDh96k
HGFAD28CBDA4AFE940B4B4D7AA272FAD19CB,TQUdCzYvqxA
HGFAAE38412F1F9E4390AB2887A946D0B699,-FU1TojNFiE
HGFAFFB79D89E9B94A278BF36320F254CABD,-xRkysYEVhw
HGFA71BDBA3742F844E9B8917055F6636E8E,WKc4svsxXBo
HGFA89D13029CD6244DAAF10634E09A9D226,N0euRoJIeFU
HGFABB07ABBBA0324DFBAD038156EF0E69D6,S8h1kwy2LU0
HGFADC9806F09DCA49C2A5D56FC694B9443A,Tzcm4-GB2VI
HGFA44BD3D7936B54AAEA21968189FEA6792,ODhKey-PqBM
HGFABDC1B2AA6BAF4BDE92A16C0287594BBE,P-Pgxsgq0Vw
HGFA215F0BF2B83B4E86ADDBC37FE801FD00,TOfJgJuI12k
HGFAC7E5EBDCE859486683B03F6395E8501F,HXdBPcjm47Q
HGFAC7ABF0EDE81048B5B1CFB020D2DCB831,Rwl6ESnDHAM
HGFAA67DA9C3DAC74CC0B57CCC207AFACBF1,Inc4U25dqFM
HGFAD65BD0CEE50A4E288CCF585731FF3E89,5bpqYsdwSEg
HGFAEEFF623705104E18BBD1836691FF669E,4hp3YsCrYkk
HGFA6330119E695443169B1D5F3F27FAE3CA,LERIqbabbBA
HGFA7611899ACC074213BA3E5DEEB138B162,-83SVgJvRi8
HGFA3B5DD5C0478642608AC880BB949C10DE,NSiNxcTpieU
HGFA2AF984BB27F64857B313E1E783D6E9BE,LUnhcqIDOOE
HGFAC7E5EBDCE859486683B03F6395E8501F,N765CKoyzYc
